annotator_id,n_annotated_texts,annotator_severity,annotator_severity_quantile,extreme_annotator_severity_quantile,extreme_annotator
9351,11,-0.51,0.16999412800939517,0.9,False
9352,12,-0.13,0.42072812683499705,0.9,False
9354,14,-0.33,0.27510275983558424,0.9,False
9361,16,0.52,0.8496770405167352,0.9,False
9363,15,0.03,0.5325895478567234,0.9,False
9365,14,-0.88,0.03141514973576042,0.9,False
9366,11,-0.14,0.4151497357604228,0.9,False
9367,16,0.86,0.9709336465061655,0.9,True
9369,13,0.33,0.7334116265413976,0.9,False
9370,11,0.01,0.5167351732237229,0.9,False
9371,16,-0.48,0.18584850264239577,0.9,False
9374,12,0.27,0.6987668819729889,0.9,False
9377,20,0.5,0.8376394597768644,0.9,False
9378,14,0.3,0.7196124486200822,0.9,False
9386,11,-0.21,0.3637698179682913,0.9,False
9391,13,-0.23,0.34674104521432764,0.9,False
9398,10,-0.01,0.5026423957721667,0.9,False
9399,14,0.24,0.683206106870229,0.9,False
9400,13,0.02,0.5237815619495009,0.9,False
9402,11,-0.25,0.3317674691720493,0.9,False
9403,13,-0.54,0.1541397533763946,0.9,False
9405,10,0.03,0.5325895478567234,0.9,False
9409,13,0.67,0.91015854374633,0.9,True
9410,12,-0.76,0.06694069289489137,0.9,False
9411,10,-0.96,0.013799177921315325,0.9,False
9416,13,-0.12,0.4266001174398121,0.9,False
9418,11,0.13,0.6077510275983559,0.9,False
9425,14,0.82,0.9588960657662948,0.9,True
9427,14,-0.31,0.28978273634762186,0.9,False
9433,11,-0.9,0.025836758661186142,0.9,False
9434,13,0.5,0.8376394597768644,0.9,False
9437,16,-0.36,0.2571931884908984,0.9,False
9439,13,0.53,0.8543746330005872,0.9,False
9445,11,0.45,0.8082795067527891,0.9,False
9446,14,0.92,0.9826776277157957,0.9,True
9447,10,-0.58,0.13388138578978273,0.9,False
9448,13,-0.84,0.04374633000587199,0.9,False
9450,13,0.83,0.9627128596594245,0.9,True
9455,19,-0.49,0.18056371109806224,0.9,False
9457,14,-0.26,0.32560187903699356,0.9,False
9458,14,0.72,0.9260129183793306,0.9,True
9459,11,-0.81,0.05255431591309454,0.9,False
9460,15,-0.75,0.07134468584850265,0.9,False
9462,18,-0.34,0.26834997064004695,0.9,False
9464,10,0.22,0.6717557251908397,0.9,False
9465,12,-0.5,0.17557251908396945,0.9,False
9466,15,-0.48,0.18584850264239577,0.9,False
9473,12,-0.15,0.40751614797416325,0.9,False
9475,14,-0.14,0.4151497357604228,0.9,False
9478,13,-0.07,0.46271285965942455,0.9,False
9485,16,-0.9,0.025836758661186142,0.9,False
9488,18,-0.7,0.08954785672342924,0.9,False
9491,15,0.5,0.8376394597768644,0.9,False
9492,14,-0.69,0.09453904873752202,0.9,False
9493,13,-0.19,0.37815619495008806,0.9,False
9496,12,-0.26,0.32560187903699356,0.9,False
9503,12,-0.22,0.3537874339401057,0.9,False
9505,12,-0.47,0.1911332941867293,0.9,False
9514,11,0.46,0.8162066940692895,0.9,False
9517,13,-0.19,0.37815619495008806,0.9,False
9521,15,0.95,0.98825601879037,0.9,True
9524,15,-0.66,0.10569583088667057,0.9,False
9528,10,0.01,0.5167351732237229,0.9,False
9531,13,0.12,0.6012918379330593,0.9,False
9532,10,-0.83,0.04726952436876101,0.9,False
9537,11,0.53,0.8543746330005872,0.9,False
9542,11,-0.28,0.31004110393423373,0.9,False
9543,13,0.63,0.8995889606576629,0.9,False
9546,11,-0.77,0.06371109806224311,0.9,False
9549,11,0.35,0.7451556077510276,0.9,False
9551,10,0.1,0.5842630651790958,0.9,False
9555,12,0.04,0.5381679389312977,0.9,False
9557,19,-0.05,0.4750440399295361,0.9,False
9558,10,0.26,0.6943628890193776,0.9,False
9564,12,0.0,0.508220786846741,0.9,False
9572,10,-0.63,0.11567821491485614,0.9,False
9575,11,0.08,0.5684086905460951,0.9,False
9576,15,0.72,0.9260129183793306,0.9,True
9580,13,0.58,0.8778625954198473,0.9,False
9581,16,0.12,0.6012918379330593,0.9,False
9586,14,-0.17,0.39166177334116264,0.9,False
9589,15,0.36,0.7524955960070464,0.9,False
9590,13,-0.21,0.3637698179682913,0.9,False
9594,14,-0.13,0.42072812683499705,0.9,False
9598,18,-0.27,0.31679389312977096,0.9,False
9599,15,-0.02,0.4967704051673517,0.9,False
9609,12,-0.17,0.39166177334116264,0.9,False
9618,11,-0.29,0.30035231943628893,0.9,False
9622,12,0.07,0.5616559013505579,0.9,False
9626,14,0.66,0.9048737522019965,0.9,True
9627,14,-0.48,0.18584850264239577,0.9,False
9632,17,-0.32,0.2821491485613623,0.9,False
9633,12,0.18,0.6447445684086905,0.9,False
9637,13,-0.65,0.10833822665883734,0.9,False
9638,12,0.1,0.5842630651790958,0.9,False
9639,14,0.97,0.9932472108044628,0.9,True
9640,10,-0.05,0.4750440399295361,0.9,False
9642,13,-0.41,0.22812683499706402,0.9,False
9651,16,-0.2,0.3719906048150323,0.9,False
9653,12,-0.52,0.16588373458602465,0.9,False
9661,15,0.56,0.867586611861421,0.9,False
9667,13,0.66,0.9048737522019965,0.9,True
9673,10,0.45,0.8082795067527891,0.9,False
9682,11,0.34,0.7392836171462126,0.9,False
9684,11,0.82,0.9588960657662948,0.9,True
9686,14,-0.06,0.46917204932472106,0.9,False
9688,14,-0.36,0.2571931884908984,0.9,False
9691,14,0.16,0.6271285965942455,0.9,False
9692,19,-0.01,0.5026423957721667,0.9,False
9696,13,0.28,0.7075748678802114,0.9,False
9697,17,0.62,0.8954785672342924,0.9,False
9698,12,0.61,0.8910745742806812,0.9,False
9706,11,0.49,0.830886670581327,0.9,False
9710,12,0.52,0.8496770405167352,0.9,False
9712,12,-0.28,0.31004110393423373,0.9,False
9721,12,-0.4,0.23399882560187904,0.9,False
9722,11,-0.08,0.455079271873165,0.9,False
9735,12,0.31,0.7225484439224897,0.9,False
9737,11,0.07,0.5616559013505579,0.9,False
9741,11,-0.55,0.15091015854374634,0.9,False
9743,17,-0.77,0.06371109806224311,0.9,False
9750,13,0.61,0.8910745742806812,0.9,False
9754,12,0.83,0.9627128596594245,0.9,True
9757,11,0.74,0.9354081033470346,0.9,True
9758,11,0.1,0.5842630651790958,0.9,False
9759,14,0.77,0.9459776864357017,0.9,True
9764,10,-0.07,0.46271285965942455,0.9,False
9768,14,-0.46,0.19817968291250734,0.9,False
9770,15,0.36,0.7524955960070464,0.9,False
9775,10,-0.66,0.10569583088667057,0.9,False
9779,11,0.22,0.6717557251908397,0.9,False
9790,12,0.56,0.867586611861421,0.9,False
9794,15,0.28,0.7075748678802114,0.9,False
9797,12,0.05,0.5455079271873166,0.9,False
9804,11,-0.89,0.028479154433352905,0.9,False
9807,12,-0.66,0.10569583088667057,0.9,False
9814,14,-0.52,0.16588373458602465,0.9,False
9815,11,-0.24,0.3376394597768644,0.9,False
9821,11,-0.05,0.4750440399295361,0.9,False
9823,11,-0.31,0.28978273634762186,0.9,False
9824,10,-0.53,0.1608925425719319,0.9,False
9827,11,-0.58,0.13388138578978273,0.9,False
9830,15,-0.17,0.39166177334116264,0.9,False
9839,12,-0.23,0.34674104521432764,0.9,False
9840,13,-0.59,0.13006459189665295,0.9,False
9843,14,-0.93,0.019377568995889608,0.9,False
9845,11,-0.05,0.4750440399295361,0.9,False
9847,14,-0.39,0.23987081620669407,0.9,False
9848,19,-0.6,0.12566059894304168,0.9,False
9849,14,-0.04,0.4812096300645919,0.9,False
9854,13,0.2,0.6576629477392836,0.9,False
9857,10,0.18,0.6447445684086905,0.9,False
9858,10,0.82,0.9588960657662948,0.9,True
9861,17,-0.19,0.37815619495008806,0.9,False
9862,20,0.37,0.758954785672343,0.9,False
9867,17,0.24,0.683206106870229,0.9,False
9868,18,-0.24,0.3376394597768644,0.9,False
9869,15,-0.51,0.16999412800939517,0.9,False
9870,16,0.0,0.508220786846741,0.9,False
9873,11,0.05,0.5455079271873166,0.9,False
9875,15,-1.02,0.005284791544333529,0.9,False
9876,12,0.14,0.6142102172636523,0.9,False
9882,11,-0.18,0.38490898414562535,0.9,False
9891,12,0.46,0.8162066940692895,0.9,False
9893,15,0.21,0.6644157369348209,0.9,False
9895,13,-0.08,0.455079271873165,0.9,False
9896,12,-0.08,0.455079271873165,0.9,False
9898,20,-0.82,0.05079271873165003,0.9,False
9903,13,-0.15,0.40751614797416325,0.9,False
9905,11,0.26,0.6943628890193776,0.9,False
9907,13,0.49,0.830886670581327,0.9,False
9909,15,0.19,0.6517909571344686,0.9,False
9910,14,-0.24,0.3376394597768644,0.9,False
9911,11,-0.34,0.26834997064004695,0.9,False
9912,11,-0.02,0.4967704051673517,0.9,False
9913,11,0.35,0.7451556077510276,0.9,False
9915,11,0.37,0.758954785672343,0.9,False
9920,15,-0.55,0.15091015854374634,0.9,False
9930,10,0.83,0.9627128596594245,0.9,True
9935,12,-0.4,0.23399882560187904,0.9,False
9937,13,-0.42,0.22019964768056371,0.9,False
9938,10,0.65,0.9025249559600704,0.9,True
9940,13,0.09,0.5754550792718731,0.9,False
9943,16,-0.94,0.01790957134468585,0.9,False
9945,19,0.16,0.6271285965942455,0.9,False
9946,12,-0.44,0.20522607163828538,0.9,False
9953,20,0.01,0.5167351732237229,0.9,False
9964,12,-0.54,0.1541397533763946,0.9,False
9965,10,0.74,0.9354081033470346,0.9,True
9971,23,-0.36,0.2571931884908984,0.9,False
9973,11,-0.04,0.4812096300645919,0.9,False
9974,12,0.49,0.830886670581327,0.9,False
9982,15,-0.75,0.07134468584850265,0.9,False
9983,12,0.25,0.6881972988843218,0.9,False
9984,15,-0.9,0.025836758661186142,0.9,False
9985,14,-0.02,0.4967704051673517,0.9,False
9986,12,0.16,0.6271285965942455,0.9,False
9987,12,-0.82,0.05079271873165003,0.9,False
9989,11,0.68,0.9139753376394598,0.9,True
9990,12,0.86,0.9709336465061655,0.9,True
9991,18,-0.44,0.20522607163828538,0.9,False
9995,14,-0.56,0.14533176746917206,0.9,False
9997,12,0.49,0.830886670581327,0.9,False
9998,16,-0.47,0.1911332941867293,0.9,False
10000,10,-0.21,0.3637698179682913,0.9,False
10002,18,0.12,0.6012918379330593,0.9,False
10004,10,-0.79,0.05813270698766882,0.9,False
10009,16,0.68,0.9139753376394598,0.9,True
10011,20,0.01,0.5167351732237229,0.9,False
10012,12,-0.13,0.42072812683499705,0.9,False
10016,14,0.13,0.6077510275983559,0.9,False
10017,10,-0.23,0.34674104521432764,0.9,False
10019,11,-0.32,0.2821491485613623,0.9,False
10023,11,-0.2,0.3719906048150323,0.9,False
10033,17,-0.82,0.05079271873165003,0.9,False
10036,13,-0.23,0.34674104521432764,0.9,False
10042,17,0.44,0.7994715208455666,0.9,False
10046,12,0.7,0.9210217263652378,0.9,True
10054,15,0.83,0.9627128596594245,0.9,True
10055,10,0.52,0.8496770405167352,0.9,False
10063,10,-0.57,0.14004697592483853,0.9,False
10065,10,-0.28,0.31004110393423373,0.9,False
10067,13,0.5,0.8376394597768644,0.9,False
10069,15,-0.06,0.46917204932472106,0.9,False
10070,11,0.8,0.9544920728126834,0.9,True
10071,14,0.31,0.7225484439224897,0.9,False
10073,12,-0.16,0.3992953611274222,0.9,False
10077,20,0.15,0.6200822078684675,0.9,False
10081,17,-0.32,0.2821491485613623,0.9,False
10082,15,-0.97,0.01086318261890781,0.9,False
10094,13,-0.46,0.19817968291250734,0.9,False
10099,12,0.42,0.7889019377568995,0.9,False
10100,12,-0.05,0.4750440399295361,0.9,False
10101,16,0.19,0.6517909571344686,0.9,False
10102,10,0.09,0.5754550792718731,0.9,False
10106,10,0.15,0.6200822078684675,0.9,False
10109,11,-0.28,0.31004110393423373,0.9,False
10111,19,-0.56,0.14533176746917206,0.9,False
10113,15,0.01,0.5167351732237229,0.9,False
10115,14,0.45,0.8082795067527891,0.9,False
10119,10,-0.23,0.34674104521432764,0.9,False
10121,14,-0.13,0.42072812683499705,0.9,False
10126,17,0.21,0.6644157369348209,0.9,False
10127,10,0.93,0.9844392248972401,0.9,True
10138,18,-0.45,0.2014092777451556,0.9,False
10144,15,0.07,0.5616559013505579,0.9,False
10147,13,0.73,0.9304169113329419,0.9,True
10152,18,0.41,0.7821491485613623,0.9,False
10156,13,-0.43,0.21315325895478568,0.9,False
10161,14,-0.53,0.1608925425719319,0.9,False
10166,12,0.97,0.9932472108044628,0.9,True
10168,10,-0.21,0.3637698179682913,0.9,False
10169,12,0.52,0.8496770405167352,0.9,False
10173,14,0.0,0.508220786846741,0.9,False
10176,13,-0.96,0.013799177921315325,0.9,False
10181,18,0.21,0.6644157369348209,0.9,False
10184,11,0.22,0.6717557251908397,0.9,False
10188,14,-0.87,0.035525543159130944,0.9,False
10192,10,0.23,0.6770405167351732,0.9,False
10194,11,0.67,0.91015854374633,0.9,True
10195,12,0.19,0.6517909571344686,0.9,False
10197,11,-0.5,0.17557251908396945,0.9,False
10200,18,-0.38,0.2457428068115091,0.9,False
10201,12,-0.32,0.2821491485613623,0.9,False
10206,19,-0.16,0.3992953611274222,0.9,False
10209,12,0.2,0.6576629477392836,0.9,False
10213,13,-0.02,0.4967704051673517,0.9,False
10215,13,0.73,0.9304169113329419,0.9,True
10220,10,-0.79,0.05813270698766882,0.9,False
10223,15,0.27,0.6987668819729889,0.9,False
10231,14,-0.28,0.31004110393423373,0.9,False
10233,16,0.3,0.7196124486200822,0.9,False
10238,13,0.27,0.6987668819729889,0.9,False
10242,13,-0.77,0.06371109806224311,0.9,False
10244,13,0.96,0.991779213153259,0.9,True
10245,11,0.25,0.6881972988843218,0.9,False
10254,10,-0.48,0.18584850264239577,0.9,False
10256,18,1.0,0.9979448032883147,0.9,True
10260,12,-0.17,0.39166177334116264,0.9,False
10261,11,-0.32,0.2821491485613623,0.9,False
10262,15,-0.27,0.31679389312977096,0.9,False
10264,14,-0.22,0.3537874339401057,0.9,False
10265,17,0.15,0.6200822078684675,0.9,False
10266,10,0.7,0.9210217263652378,0.9,True
10271,10,-0.89,0.028479154433352905,0.9,False
10272,11,-0.35,0.2627715795654727,0.9,False
10276,13,-0.41,0.22812683499706402,0.9,False
10277,13,-0.5,0.17557251908396945,0.9,False
10281,11,-0.08,0.455079271873165,0.9,False
10283,12,-0.53,0.1608925425719319,0.9,False
10284,14,-0.13,0.42072812683499705,0.9,False
10286,16,0.13,0.6077510275983559,0.9,False
10287,16,0.49,0.830886670581327,0.9,False
10290,10,0.11,0.5939518496770405,0.9,False
10297,12,0.75,0.940986494421609,0.9,True
10299,17,-0.57,0.14004697592483853,0.9,False
10303,10,-0.29,0.30035231943628893,0.9,False
10305,15,-0.8,0.0546095126247798,0.9,False
10307,16,-0.02,0.4967704051673517,0.9,False
10309,15,-0.71,0.08602466236054022,0.9,False
10310,10,-0.3,0.2950675278919554,0.9,False
10315,11,-0.46,0.19817968291250734,0.9,False
10321,15,0.02,0.5237815619495009,0.9,False
10332,16,0.02,0.5237815619495009,0.9,False
10334,10,0.03,0.5325895478567234,0.9,False
10335,13,-0.35,0.2627715795654727,0.9,False
10337,12,-0.47,0.1911332941867293,0.9,False
10344,11,-0.38,0.2457428068115091,0.9,False
10345,21,-0.82,0.05079271873165003,0.9,False
10346,13,0.71,0.9236641221374046,0.9,True
10352,16,-1.04,0.002935995302407516,0.9,False
10357,11,0.35,0.7451556077510276,0.9,False
10358,13,0.07,0.5616559013505579,0.9,False
10360,13,-0.02,0.4967704051673517,0.9,False
10365,13,-0.85,0.041397533763945976,0.9,False
10366,13,-0.22,0.3537874339401057,0.9,False
10376,11,-0.08,0.455079271873165,0.9,False
10377,13,-0.8,0.0546095126247798,0.9,False
10378,11,-0.01,0.5026423957721667,0.9,False
10380,18,-0.87,0.035525543159130944,0.9,False
10381,10,-0.77,0.06371109806224311,0.9,False
10392,15,-0.15,0.40751614797416325,0.9,False
10395,12,-0.09,0.4459776864357017,0.9,False
10399,15,-0.09,0.4459776864357017,0.9,False
10406,12,-0.17,0.39166177334116264,0.9,False
10408,13,-0.2,0.3719906048150323,0.9,False
10409,12,-0.61,0.12243100411039343,0.9,False
10410,16,-0.08,0.455079271873165,0.9,False
10411,17,-0.22,0.3537874339401057,0.9,False
10415,14,0.76,0.9439224897240165,0.9,True
10416,16,-0.12,0.4266001174398121,0.9,False
10422,14,-0.46,0.19817968291250734,0.9,False
10423,14,-0.47,0.1911332941867293,0.9,False
10424,10,0.74,0.9354081033470346,0.9,True
10428,14,0.22,0.6717557251908397,0.9,False
10443,11,-0.32,0.2821491485613623,0.9,False
10444,15,0.7,0.9210217263652378,0.9,True
10448,10,0.45,0.8082795067527891,0.9,False
10463,13,-0.36,0.2571931884908984,0.9,False
10482,15,-0.16,0.3992953611274222,0.9,False
10484,21,0.85,0.9677040516735174,0.9,True
10485,10,-0.28,0.31004110393423373,0.9,False
10487,20,0.1,0.5842630651790958,0.9,False
10489,12,-0.45,0.2014092777451556,0.9,False
10490,16,0.77,0.9459776864357017,0.9,True
10492,20,-0.27,0.31679389312977096,0.9,False
10501,17,-0.75,0.07134468584850265,0.9,False
10503,12,0.69,0.9174985320023488,0.9,True
10505,16,0.19,0.6517909571344686,0.9,False
10508,10,-0.16,0.3992953611274222,0.9,False
10511,11,0.59,0.8831473869641808,0.9,False
10514,10,0.7,0.9210217263652378,0.9,True
10522,11,-0.5,0.17557251908396945,0.9,False
10523,15,0.56,0.867586611861421,0.9,False
10525,13,-1.14,0.0008807985907222549,0.9,False
10529,14,-0.03,0.48943041691133293,0.9,False
10530,17,0.59,0.8831473869641808,0.9,False
10532,14,0.35,0.7451556077510276,0.9,False
10535,12,0.86,0.9709336465061655,0.9,True
10538,14,-0.35,0.2627715795654727,0.9,False
10548,15,0.26,0.6943628890193776,0.9,False
10550,10,0.05,0.5455079271873166,0.9,False
10551,11,0.04,0.5381679389312977,0.9,False
10553,17,0.62,0.8954785672342924,0.9,False
10555,10,0.5,0.8376394597768644,0.9,False
10556,14,-0.27,0.31679389312977096,0.9,False
10557,10,0.85,0.9677040516735174,0.9,True
10558,16,0.08,0.5684086905460951,0.9,False
10567,18,0.43,0.7938931297709924,0.9,False
10568,14,-0.4,0.23399882560187904,0.9,False
10583,10,0.29,0.715208455666471,0.9,False
10584,10,-0.51,0.16999412800939517,0.9,False
10592,13,0.49,0.830886670581327,0.9,False
10598,20,-0.81,0.05255431591309454,0.9,False
10599,11,-0.1,0.4386376981796829,0.9,False
10605,13,-0.03,0.48943041691133293,0.9,False
10608,10,-0.64,0.11274221961244862,0.9,False
10611,13,-0.67,0.10275983558426306,0.9,False
10613,10,-0.72,0.0819142689371697,0.9,False
10622,11,-0.43,0.21315325895478568,0.9,False
10626,10,-0.16,0.3992953611274222,0.9,False
10629,19,0.09,0.5754550792718731,0.9,False
10632,17,-0.7,0.08954785672342924,0.9,False
10633,13,-0.09,0.4459776864357017,0.9,False
10640,11,0.49,0.830886670581327,0.9,False
10645,11,-0.67,0.10275983558426306,0.9,False
10646,14,-0.71,0.08602466236054022,0.9,False
10648,14,0.03,0.5325895478567234,0.9,False
10649,14,0.35,0.7451556077510276,0.9,False
10651,14,-0.17,0.39166177334116264,0.9,False
10652,15,0.18,0.6447445684086905,0.9,False
10656,19,-0.18,0.38490898414562535,0.9,False
10659,11,-0.15,0.40751614797416325,0.9,False
10661,14,0.27,0.6987668819729889,0.9,False
10663,14,-0.78,0.06077510275983558,0.9,False
10665,13,0.68,0.9139753376394598,0.9,True
10670,14,0.54,0.8599530240751615,0.9,False
10675,10,0.28,0.7075748678802114,0.9,False
10677,10,0.18,0.6447445684086905,0.9,False
10679,14,0.84,0.9650616559013505,0.9,True
10681,12,0.8,0.9544920728126834,0.9,True
10687,13,-0.52,0.16588373458602465,0.9,False
10689,16,-0.16,0.3992953611274222,0.9,False
10694,14,-0.54,0.1541397533763946,0.9,False
10696,12,-0.08,0.455079271873165,0.9,False
10698,13,-0.32,0.2821491485613623,0.9,False
10699,16,-0.09,0.4459776864357017,0.9,False
10702,16,-0.02,0.4967704051673517,0.9,False
10704,14,-0.19,0.37815619495008806,0.9,False
10709,11,-0.28,0.31004110393423373,0.9,False
10712,15,-0.55,0.15091015854374634,0.9,False
10714,13,0.17,0.6362301820317088,0.9,False
10715,10,0.28,0.7075748678802114,0.9,False
10716,16,0.29,0.715208455666471,0.9,False
10721,11,0.73,0.9304169113329419,0.9,True
10729,11,0.36,0.7524955960070464,0.9,False
10731,23,0.09,0.5754550792718731,0.9,False
10735,14,0.15,0.6200822078684675,0.9,False
10737,16,0.96,0.991779213153259,0.9,True
10739,10,0.36,0.7524955960070464,0.9,False
10745,10,0.4,0.776570757486788,0.9,False
10749,13,0.21,0.6644157369348209,0.9,False
10750,14,0.15,0.6200822078684675,0.9,False
10753,10,-0.45,0.2014092777451556,0.9,False
10754,11,-0.16,0.3992953611274222,0.9,False
10756,16,0.55,0.864063417498532,0.9,False
10759,11,0.45,0.8082795067527891,0.9,False
10762,12,-0.96,0.013799177921315325,0.9,False
10765,11,-0.85,0.041397533763945976,0.9,False
10771,12,0.8,0.9544920728126834,0.9,True
10780,13,0.08,0.5684086905460951,0.9,False
10783,18,-0.14,0.4151497357604228,0.9,False
10794,11,-0.02,0.4967704051673517,0.9,False
10799,12,0.24,0.683206106870229,0.9,False
10801,20,0.42,0.7889019377568995,0.9,False
10805,10,-0.14,0.4151497357604228,0.9,False
10807,16,-0.03,0.48943041691133293,0.9,False
10808,10,-0.59,0.13006459189665295,0.9,False
10810,12,-0.2,0.3719906048150323,0.9,False
10815,19,-0.23,0.34674104521432764,0.9,False
10824,12,0.38,0.7645331767469172,0.9,False
10825,10,0.37,0.758954785672343,0.9,False
10826,19,-0.04,0.4812096300645919,0.9,False
10830,19,-0.01,0.5026423957721667,0.9,False
10834,15,0.21,0.6644157369348209,0.9,False
10838,10,0.05,0.5455079271873166,0.9,False
10840,12,0.22,0.6717557251908397,0.9,False
10841,10,0.24,0.683206106870229,0.9,False
10844,13,0.34,0.7392836171462126,0.9,False
10851,10,-0.42,0.22019964768056371,0.9,False
10852,20,-0.1,0.4386376981796829,0.9,False
10856,12,-0.38,0.2457428068115091,0.9,False
10862,14,-0.7,0.08954785672342924,0.9,False
10871,11,0.06,0.5528479154433353,0.9,False
10874,16,0.01,0.5167351732237229,0.9,False
10885,11,0.05,0.5455079271873166,0.9,False
10886,15,0.68,0.9139753376394598,0.9,True
10887,14,-0.06,0.46917204932472106,0.9,False
10889,15,-1.0,0.007046388725778039,0.9,False
10890,11,0.45,0.8082795067527891,0.9,False
10892,12,0.43,0.7938931297709924,0.9,False
10893,16,-0.31,0.28978273634762186,0.9,False
10900,21,0.06,0.5528479154433353,0.9,False
10901,12,0.44,0.7994715208455666,0.9,False
10903,17,-0.21,0.3637698179682913,0.9,False
10906,14,-0.58,0.13388138578978273,0.9,False
10907,14,0.48,0.8244274809160306,0.9,False
10909,12,0.14,0.6142102172636523,0.9,False
10911,11,-0.2,0.3719906048150323,0.9,False
10917,10,0.6,0.8875513799177921,0.9,False
10922,12,-0.2,0.3719906048150323,0.9,False
10924,14,-0.31,0.28978273634762186,0.9,False
10925,11,-0.11,0.4339401056958309,0.9,False
10928,10,-0.4,0.23399882560187904,0.9,False
10932,12,0.63,0.8995889606576629,0.9,False
10936,19,-0.46,0.19817968291250734,0.9,False
10944,11,0.52,0.8496770405167352,0.9,False
10947,11,-0.97,0.01086318261890781,0.9,False
10950,12,-0.91,0.023487962419260128,0.9,False
10958,13,-0.36,0.2571931884908984,0.9,False
10960,14,-0.49,0.18056371109806224,0.9,False
10961,15,-0.58,0.13388138578978273,0.9,False
10962,15,-0.34,0.26834997064004695,0.9,False
10967,12,0.2,0.6576629477392836,0.9,False
10973,17,-0.01,0.5026423957721667,0.9,False
10974,15,-0.33,0.27510275983558424,0.9,False
10976,13,-0.78,0.06077510275983558,0.9,False
10978,10,0.8,0.9544920728126834,0.9,True
10979,11,0.76,0.9439224897240165,0.9,True
10980,10,-0.26,0.32560187903699356,0.9,False
10982,12,-0.04,0.4812096300645919,0.9,False
10987,11,-0.44,0.20522607163828538,0.9,False
10989,15,0.89,0.9768056371109807,0.9,True
10992,11,-0.18,0.38490898414562535,0.9,False
10993,10,-0.17,0.39166177334116264,0.9,False
10998,11,0.52,0.8496770405167352,0.9,False
11001,13,0.26,0.6943628890193776,0.9,False
11008,10,-0.2,0.3719906048150323,0.9,False
11010,10,0.03,0.5325895478567234,0.9,False
11011,18,-0.06,0.46917204932472106,0.9,False
11013,14,0.14,0.6142102172636523,0.9,False
11014,11,0.41,0.7821491485613623,0.9,False
11015,17,-0.6,0.12566059894304168,0.9,False
11016,16,0.12,0.6012918379330593,0.9,False
11018,16,-0.57,0.14004697592483853,0.9,False
11026,17,-0.26,0.32560187903699356,0.9,False
11028,10,-0.21,0.3637698179682913,0.9,False
11030,10,0.37,0.758954785672343,0.9,False
11031,10,0.18,0.6447445684086905,0.9,False
11033,15,0.48,0.8244274809160306,0.9,False
11035,15,0.12,0.6012918379330593,0.9,False
11037,15,-0.33,0.27510275983558424,0.9,False
11052,14,-0.99,0.008514386376981797,0.9,False
11062,19,0.92,0.9826776277157957,0.9,True
11063,16,0.49,0.830886670581327,0.9,False
11067,12,0.44,0.7994715208455666,0.9,False
11068,14,-0.3,0.2950675278919554,0.9,False
11070,14,0.47,0.8206106870229007,0.9,False
11083,15,-0.43,0.21315325895478568,0.9,False
11092,14,-0.25,0.3317674691720493,0.9,False
11093,11,-0.01,0.5026423957721667,0.9,False
11098,12,-0.43,0.21315325895478568,0.9,False
11100,10,0.42,0.7889019377568995,0.9,False
11102,12,-0.6,0.12566059894304168,0.9,False
11105,10,-0.19,0.37815619495008806,0.9,False
11106,10,0.32,0.729301233118027,0.9,False
11109,15,-0.69,0.09453904873752202,0.9,False
11110,15,-0.35,0.2627715795654727,0.9,False
11111,21,0.37,0.758954785672343,0.9,False
11113,15,-0.98,0.009395184967704051,0.9,False
11116,12,0.05,0.5455079271873166,0.9,False
11120,12,0.03,0.5325895478567234,0.9,False
11122,14,0.26,0.6943628890193776,0.9,False
11124,12,-0.43,0.21315325895478568,0.9,False
11126,11,-0.21,0.3637698179682913,0.9,False
11127,13,0.62,0.8954785672342924,0.9,False
11128,13,0.94,0.9867880211391662,0.9,True
11134,10,-0.89,0.028479154433352905,0.9,False
11138,11,0.69,0.9174985320023488,0.9,True
11139,12,-0.63,0.11567821491485614,0.9,False
11141,16,-0.2,0.3719906048150323,0.9,False
11142,11,0.6,0.8875513799177921,0.9,False
